,VGAMpValue,Variance
PNPLA7,0.691943807185482,0.106055455291999
SLC28A1,0.692520178142775,0.00282482381743397
IGSF23,0.692537551197463,0.00101407598727663
FAM120C,0.692639953685936,2.50554249860776
ZNF304,0.69271059513597,3.89043692326963
CD55,0.692760218382721,6.67251824673119
CEACAM6,0.693193520185098,0.0698535820195856
SOWAHA,0.693206064759252,0.0321010275265566
BDKRB2,0.693221889064842,0.569017594484433
SSTR4,0.693245162151935,0.00439002483940878
B4GALT2,0.693650627432768,4.1106807507255
RTP3,0.694259806678081,0.0509507548659658
OR11H6,0.694303328933882,0.051908992754944
SERPINB13,0.694437624908987,0.0454372125897998
PSG2,0.694480434560976,0.00903120828298017
TTC25,0.694505956874341,0.904101259141021
FAM75D3,0.694804154577607,0.0109385819944688
RFX5,0.694916816774477,6.30143856587987
HYAL1,0.694971075859064,1.30535323286072
MAP3K10,0.695203381440151,0.157475204089603
APOBEC4,0.695237325691091,0.0578365161127971
LIN7C,0.695252475124314,4.04812930279824
KRTAP5-4,0.695383234822352,0.0316431895975501
MYBPHL,0.69550259063078,0.0165480284353903
ALPPL2,0.69550259063078,0.00756440388300889
GLG1,0.695652062725763,2.70868066286762
XKRY,0.695698075261692,0.00157070160760684
XKRY2,0.695698075261692,0.00157070160760684
SYCE2,0.695860036958412,0.633580020508896
MYO9B,0.695955791470167,4.03137364453372
SEPT4,0.69630291888774,0.756088347907283
C14orf2,0.696772118850521,0.939197056979982
INTS3,0.696793241791417,4.56084714211382
CFL1,0.696805807356459,0.744059592929317
ARID3C,0.696820860799824,0.00647471614776632
AKNA,0.697117785925112,2.16505848273925
KCNJ4,0.697240257643585,0.00308071613917957
RAB5C,0.698060571757268,2.81318961375353
STMN1,0.698204322334308,0.714335273002198
ZNF735,0.69831294978322,0.0340401863040713
SLITRK5,0.698541132100393,1.39717084883573
TFF2,0.698758272014017,0.00473838265681763
TAS2R31,0.699031126768027,0.446564516204571
OR2W1,0.699282088507985,0.0457514633676469
ATPAF1-AS1,0.699317492827773,0.0288016064997905
CLEC4A,0.699359113662292,2.12023743575409
RPL18,0.69936130500782,0.821882798124403
LOC100130357,0.699628420117521,0.699231907232894
NLRX1,0.699691174710954,2.10402057742842
NNAT,0.699750961301236,5.68549703229482
ZNF653,0.699897407341154,0.0134432425217957
RPGR,0.700271658726632,6.79914221171868
OPN5,0.70035089357938,0.0383116621320985
FLT3LG,0.700488046776316,0.263509787224068
CEBPA,0.700539315172751,0.180699652141868
ADPRHL2,0.701016101413434,5.96204447594962
GIT1,0.701026048946189,4.31188142363374
TEX261,0.701055378562842,5.65005238749167
HIST1H2BN,0.701176191904648,0.529453493723554
TWF1,0.701417737521426,9.39110041520007
P2RY4,0.701527041573672,0.0295744225900734
SLC7A13,0.701781595467487,0.0332404229095598
PPYR1,0.701781595467487,0.00350653996179569
POSTN,0.701992831414022,1.51081689453879
ZNRF3,0.702081074840887,3.72307056984931
TCF7L2,0.702193906404496,8.31375171807478
PSMD8,0.702200742949096,2.78999457976928
STAT5B,0.70236215499354,5.95746343901893
ZMAT4,0.702876372801696,1.33202152062032
BTN2A2,0.703144070380481,2.97806668422385
PHACTR4,0.703437796114998,2.50202109073807
CA10,0.703557018747595,0.168870478747144
TMEM132C,0.703845107795925,0.439932368164619
CDH8,0.704085891999857,1.16571863340452
SOX14,0.704277669954348,0.117261989090579
BMP6,0.704282700805402,0.53714250761109
NOL9,0.704329237341828,2.58062238161642
C6orf228,0.70445949982991,5.95652339413103
EVL,0.704563838588536,4.03564774778047
PARP16,0.704664777186539,2.29711010908352
ZNF565,0.704844251546363,2.57430202922344
ZNF385C,0.704867623299118,0.695727405496246
HIST1H4L,0.705315971505262,0.0209362019419593
SLC25A28,0.705800403517542,3.78673836924289
MLXIP,0.705887231761247,5.53217821150016
TMCO6,0.705928760820252,3.91206465955187
PAMR1,0.705928946655982,0.98012004650218
DBR1,0.706331750978786,5.84767318224905
VCPIP1,0.706410716576537,8.15062012391198
LAG3,0.706926961783659,0.274356050406897
LOC643802,0.707288074867958,0.192480458612378
WNT10B,0.707606280324134,0.135664109975514
TMTC3,0.70765480601099,2.42154865839401
LOC100129924,0.707722950043005,0.110714310167118
C2orf55,0.707785089204876,0.114797274108927
ZNF830,0.708214169359272,6.27071707754976
ARFGAP1,0.708383538367843,4.51031815107999
C3orf45,0.708387788442944,0.780490947669885
CRB1,0.708628426883838,0.0420791019225977
ATP1B2,0.708874495598023,4.41446698304478
BMPR1B,0.709157904676456,5.12933438810919
NCEH1,0.709419231103566,2.74470866611148
GRAP,0.709757046190179,0.0365952107035392
ZNF853,0.710165210299464,1.1228187051558
PELO,0.71028571008708,6.80242376351202
PLS3,0.710637305582422,2.32643580152514
CKAP5,0.71127256522999,3.35201242502108
ADTRP,0.711374667330043,0.324134446907829
TMEM62,0.711546457003163,0.33242269490579
DAK,0.711992373380217,2.97106963457189
RBM3,0.712589081318616,2.00280719927475
CNNM4,0.71266834030692,2.91342525348066
BSPRY,0.713089800099387,0.848501322550944
ABHD8,0.713313833746574,0.571993383838062
TDRD3,0.713894162755973,6.45270540784511
ZNF660,0.713932876947912,5.50119574286331
FOXP3,0.714039498681288,0.0839431006765306
TNFRSF1A,0.714115616058806,3.43697024479239
CYP19A1,0.714271661293039,0.22144264620813
B3GALT4,0.714453300464257,0.440332537474487
CX3CR1,0.714485609841787,0.0359383558117142
PRAM1,0.714709940343508,0.00166829955130122
ZSWIM3,0.714850482564879,1.53932245645891
TEX19,0.715384103108137,0.301231710203637
PCTP,0.715434024506271,4.72553017994102
MTDH,0.715564667922243,3.94150608059839
ERCC-00024,0.71557433814767,0.143963150161888
BAGE,0.715680321952978,0.364556371872106
FRG1,0.715765103915821,4.72769449994745
AQP5,0.715776418663896,0.0157093276300785
ASAH2,0.715780518092374,0.655923280659297
GLP1R,0.71598160725476,0.0937562458570078
KRT33B,0.716128757061772,0.0045020841803021
ATPAF2,0.716157919279704,4.0384472843128
C14orf142,0.716484511176315,7.68723568890342
KRT14,0.716896286555229,0.194974407600941
BCKDHA,0.716923274211903,4.99652204990117
AKT1S1,0.71715860384631,1.62194393636991
VMP1,0.717262996943568,5.73806093672646
ALKBH5,0.7172776650075,4.75591880159024
RAG2,0.717395831013596,0.204401470109906
MATN4,0.717554532264764,0.0502892837116405
LOC100287513,0.717798046529563,0.00399008544850125
C8orf84,0.7178538948188,3.17826231782464
PRR5-ARHGAP8,0.718363454478064,0.00999456573817376
CSGALNACT1,0.718765187441439,0.403751402497384
LOC100288520,0.718794981743761,0.00660704424343812
PTPRH,0.718794981743761,0.000738254452488587
FBXL12,0.718813885244278,4.28639218817852
SASH1,0.719050510106866,4.19990173437678
DUSP22,0.719102895994095,3.58556753731457
NUB1,0.719106672521678,6.60220625039815
LOC100287327,0.719156099662186,0.00722487281789972
CD58,0.71919105910906,8.0373464461565
STX7,0.719501718619345,8.27168476034476
CNP,0.719970821050231,4.25665781357127
TCF12,0.720000157408886,7.18777383380274
OSBPL7,0.720152025880673,1.04180822200068
LIMK1,0.720182861883119,2.95916610044444
EMP1,0.720247255257927,0.518719916819357
OGFRL1,0.720259180247939,2.72223066363498
LOC100287441,0.720834861662347,0.00401887971665691
HTR1B,0.721230220353813,0.146252825638585
SP140L,0.721448124104758,1.38743387470559
HEXIM1,0.721706914335492,5.34260652338358
FTSJD2,0.721887507495388,2.69517184764534
PRKD2,0.72202152350614,3.60649195393824
GNGT2,0.722161019686196,0.39889502043161
ABHD16B,0.722231442785897,0.0577799603593356
TESK1,0.722728976953315,1.81444350974982
ETFDH,0.723161619259609,5.53621462115669
ACSBG2,0.723201967475973,0.317426246208289
TMEM117,0.723333756271117,0.708398109343279
STARD6,0.723513951154558,0.0216597744748074
CAMKK1,0.7240041326158,0.877224460629133
ZBTB12,0.724612401340717,0.0679746666929525
FAM78B,0.724846231349043,0.0472383420387319
HIST1H1D,0.724876488294146,1.96397323511562
SERP2,0.724947576812314,0.344431458117612
SGCG,0.725001390580593,1.66418717586855
NAALADL1,0.725494825674792,0.0763707032577618
PRRC1,0.725525347032362,6.27353869150387
IFT140,0.725559059454619,1.87791543703039
BEND7,0.725578850491168,1.8902817431214
OPRK1,0.725752722074281,1.23280326386098
C16orf3,0.725878826523735,0.0574843674871349
GOLGA6C,0.72590556059149,1.90969607875228
ERCC6,0.726435857095442,3.9449409029894
LRRIQ3,0.726707928805631,0.532892115340546
XPC,0.726804230791047,4.83988093153361
HIST1H2AC,0.726809130953853,1.41430565098573
PAX3,0.726850588484718,0.300612538330381
SMARCC2,0.726865311829851,5.27106713133195
C14orf132,0.726915634803075,4.08928976269114
FAM199X,0.727547334282259,7.04518176636309
PCDHA5,0.728067336509328,0.0569497044034197
TMEM61,0.728661651774912,0.1102256306052
DGKD,0.728814491217578,3.31009351566667
TMEM217,0.729036683227969,1.14564196014453
TUBA3E,0.729450737199282,0.102440189650587
BRD4,0.729704890759574,2.85454288245014
CCDC159,0.729828132282426,0.491636286265909
FAM151B,0.730251326489647,0.662428763774928
TPPP,0.730269041674369,0.325614109648996
D2HGDH,0.730284578347698,0.614632081784014
CBR4,0.730508136151563,7.25855684602445
LY6K,0.730624565354161,0.0597128725188905
KCNQ4,0.730668611744761,0.275941262359958
CDK10,0.730790500264946,2.94343742251572
SYNGR4,0.73087610418609,0.0545712868157332
ZBTB26,0.731193640106439,2.90119086573121
IFNK,0.731334707472665,0.0802106216679044
ZNF397,0.731339756354874,7.2531964588242
HIST1H1T,0.731425943682512,0.00156112783771618
IL13RA2,0.731425943682512,0.0172434112243607
DOM3Z,0.732299368449192,3.35843297488879
RUSC1-AS1,0.732781103350779,0.0542188934593217
C12orf39,0.73307115664939,0.0865814694769887
PKP3,0.733149284171657,0.0110398660933491
HSD3B2,0.733936492442055,0.150055056038938
NDUFS8,0.734258750865199,3.17849262841147
SLC9A3,0.734550064719724,0.151201319342365
SHCBP1L,0.734710165500468,0.0143132113593785
ARHGAP30,0.735073739799034,0.132612243441954
DNAJC5B,0.735297136936436,0.0141649965674348
MOB2,0.735602704022137,1.12242701926869
ATP5G3,0.735818170463576,0.858828244330607
ZNF449,0.735904868615246,6.29720763325053
RUFY1,0.736089376155695,5.21490005873721
ACVR2B,0.736231274435794,3.76491071791928
HEATR6,0.736594691566049,6.66202936155424
KRTAP10-11,0.736660661855235,0.0154718984834025
CAPNS2,0.736660661855236,0.00110387038692287
C2orf49,0.737984087824299,4.59674013272922
FXYD4,0.738122918509514,0.0136089559850531
PTCD2,0.738258411615226,3.64440269991636
ATG13,0.738476606508973,6.14857719043461
GZF1,0.738992989748221,5.90364227366264
FTSJD1,0.739347840298905,6.72582578429522
PILRA,0.739533133155443,0.0642785733048288
POU4F1,0.73954124173251,0.198811071866112
PAX1,0.739594198149105,0.0248484425962733
MBD3L3,0.739594198149105,0.0043146619549492
MBD3L2,0.739594198149105,0.00181299840872778
NLRC5,0.739848988879776,0.0275959710930594
ABHD13,0.740023447119766,7.59885622571665
GCOM1,0.740519584764017,0.199838351736549
TNKS,0.740588499799554,6.61403353644625
C6orf201,0.740614177534376,0.131270461370713
MCART2,0.741071898011087,0.121044912792462
MIEN1,0.74108475147356,4.99434327500261
PCDHGA8,0.741231054125941,0.757410836513857
EI24,0.741762594110729,2.69043737368433
ADAT3,0.741817026471038,0.29568462943237
FRAT1,0.742260521159776,0.340417379664129
PTGER1,0.742611465757832,0.00106481115360521
WDR64,0.743061531499308,0.0328103021075653
GABBR1,0.743190547638324,5.77492722308316
ZKSCAN5,0.743302560243192,6.63504440641048
DHRS7,0.743353675541768,6.50385602054601
EBI3,0.743552742901569,0.115484681564098
FAM105A,0.743616226352769,4.29441047429294
NR4A2,0.743813597479918,0.311364140257423
ZFYVE27,0.744047568167801,3.12062514406281
NR3C2,0.744078958506118,0.243940672628546
TSLP,0.744200919803655,0.703143807495314
PRSS53,0.744534449636494,0.288391159086172
RIIAD1,0.745090785481151,0.0301090013552386
WTIP,0.745236761147663,0.571392345717654
MLL4,0.745255862658061,3.66105941609475
BIRC3,0.745262750479609,0.463337658124625
PHF8,0.745526041176194,5.32916169754609
CARKD,0.745565953650568,6.0331436620585
PBX4,0.745733830312181,0.193435974132961
CTSF,0.745753893858489,0.662837588517657
SAMD1,0.745772256000384,1.98630075207003
ZNF434,0.745835744595395,5.41287193731907
PIWIL1,0.746139696965206,0.0257557665271193
ASL,0.746165630241239,4.10752300632863
C19orf69,0.74624688771946,0.00896060534897561
FBXW12,0.746286266974501,0.0645870431386427
TMCO5A,0.746291135299078,0.0110719710993101
KIAA0090,0.74633696049257,6.77639110007644
C11orf91,0.746973616973507,0.036001319266106
PTPN13,0.747501817829311,6.47077655428481
SLC7A2,0.747532375565023,4.18481608329787
SEP15,0.747550023554937,4.65367761394277
C4orf51,0.747854032403727,0.031288056430569
LMBRD1,0.747951794814938,9.55630433636026
ADRBK1,0.748034390464352,2.03486810288156
CEACAM7,0.748502224030447,0.0567563404477994
TMEM44,0.748779923635649,1.96089860804049
CERS2,0.748923344176286,5.67178668762397
PIH1D2,0.748950170456104,0.893978705315589
USP4,0.749290407408014,3.62358362272666
ARV1,0.749483876739908,6.40507745010824
FAM70B,0.749545927556468,0.278092546924614
GDAP2,0.750036535521156,6.887484010628
ARMC3,0.750256171276484,0.109752992504375
LACE1,0.750276104876714,3.2863246269746
CCDC63,0.750288461145597,0.199654349444657
RPS6KA4,0.750496894018823,0.630459833765491
REM2,0.750737760961018,0.283075184934254
TXNL4B,0.750916913486013,4.72440544618829
ALG12,0.750991330145894,4.18599603808274
FUK,0.751036684966327,0.822934185193893
ZMYM6,0.751111688501121,4.64253016252009
C1orf189,0.751132730336885,0.0095131111483774
LOC100506012,0.751513648999309,0.216579292548839
ZNF230,0.751595496276214,3.10652667078823
LRRIQ1,0.751684101124939,2.3164059352115
SMTN,0.751695319207873,2.12627022960405
POU4F2,0.751719031012477,0.0232785853311983
TBC1D3B,0.751927865025737,0.191934250057496
MCF2,0.752144764589979,1.20480731067795
UCP1,0.752223679626192,0.154814804900713
CBWD3,0.752256228949696,5.53184760379744
DHRSX,0.752390038536631,4.16687221713964
PUM2,0.752434259328721,4.79000878632962
CEACAM3,0.752498455448713,0.016428051854022
RAPSN,0.752840148504497,0.065307049035716
ANKRD40,0.75295612547972,2.12646590454636
ELP3,0.753114129728089,5.34601996970926
C2CD4B,0.753308710199466,0.0402473197101186
RCBTB2,0.753782037311918,10.0990912527888
SDR16C5,0.753895530971842,0.73494053572676
NAB2,0.754359543737011,4.61990244758233
SAR1A,0.754484619601639,1.74438402689472
ARGLU1,0.754974229242017,1.91212785117469
MYH2,0.755053089017348,0.277582559821498
SEPN1,0.75535446773724,3.64513281776763
ARG1,0.755425735516584,0.252757921019084
KRT16,0.755508871912241,0.956998800411936
ZNF821,0.755544370838068,1.16582070373415
GAS2L2,0.755564439015621,0.00530598301240899
DCP1B,0.75562729393914,5.40231167710274
GSTM4,0.755937362749557,5.19677099207964
RAB21,0.756022727175676,5.57054995431152
CREBBP,0.756944079430509,4.95174627705738
AGBL4,0.757047587231122,0.0668230820239738
ADCY8,0.757121792164791,0.22627109691169
CALHM2,0.757817467114261,0.48467984122011
WIPF2,0.757855305352631,3.791791664503
CCT6B,0.757875160926373,1.37562051527617
SCIMP,0.757946296593824,0.0433624643874047
C10orf12,0.758115213679616,4.7932189265424
C9,0.758433320585854,0.00749366961850427
ZNF552,0.758507982804384,4.48278248765059
CEP57,0.758715510960025,5.11478795478185
C1orf101,0.759856113360918,0.427326057530785
GCFC2,0.760034310106471,4.18616801160916
SNAP91,0.760086297145319,0.341512683413199
OXA1L,0.760486866531027,5.66363426558673
TMEM238,0.760909359585182,0.0102693644441332
ABCC4,0.761184559155388,7.1013888628813
MADD,0.761288916595581,4.78773703651185
CHD7,0.761472908516085,1.89842835034543
LOC730755,0.761626647660282,0.00100017752864007
PDK4,0.761626647660282,0.00100017752864007
CTSW,0.761747494917759,0.00347980273355581
ING1,0.761979654135313,3.99711225864869
TPCN2,0.762174436648366,3.23812310763256
ZNF649,0.762314131517455,5.37703797093948
PRPF38B,0.762332092412168,3.77151497338579
CASP7,0.762612628088238,2.9944538722704
PLEKHA2,0.762704887490395,2.12447180614316
ATP6AP1L,0.762966491979902,0.183531875292789
TAS2R42,0.763264649357131,0.119609370813382
NUF2,0.763296588679473,9.70076871635263
FBXW8,0.763507670484519,4.11343832566544
LIMS2,0.763584596257655,0.322472673275619
CA9,0.763951946220957,0.25839523511342
PTHLH,0.764031343247511,0.0321276967486422
C6orf70,0.764063944603186,5.37010107994599
PDLIM4,0.764120258181797,1.35074101957745
SPSB2,0.764197265755617,1.08467275317721
P2RY13,0.76547793368074,0.263982414274471
IL4R,0.765641597505241,2.9092429386411
PPP1R8,0.765699783392132,6.61700549701895
TNFRSF10D,0.765748580566953,5.74226887604565
GALNTL4,0.766282227168774,0.298038656576898
KIAA0182,0.766328842414882,5.51539742570485
CYB561D2,0.766534818424443,4.97546454828611
UBXN6,0.766659652133638,3.15732452961681
TIGD6,0.767062188042495,1.75340227747131
UCK1,0.767305311489296,6.32992937205485
PCSK9,0.767400663554024,3.10404745563601
MOGS,0.767417808669303,3.09593137441954
SP140,0.76752931310804,0.0712746991666629
MAU2,0.767832612668507,4.74411037160191
EED,0.768383222735618,7.82797929996291
PPOX,0.768785025319557,4.32895303145968
ZNF100,0.768787836043546,3.45213295771804
ACAP3,0.769129490077749,0.829030405857053
TCEB1,0.769151395853343,0.92850684031518
CAMLG,0.769326408025768,4.93712851332054
HIST1H2AE,0.769581931828617,0.7444620807579
PHACTR1,0.769666745445697,0.371345733112741
CWC25,0.769706400931674,6.18928156448135
KRTAP21-1,0.76970746868394,0.00896214516999411
CPLX1,0.769876773704217,0.0840419951850179
KCNAB3,0.769888646816127,0.328979121895921
INSL6,0.769967401197828,0.023462543819891
CUL4B,0.769993595951682,8.55364803784287
RNPC3,0.770121716252886,5.34841520931031
RNF150,0.77021282517023,2.57490937999519
TMEM25,0.770339238761639,2.31624341930275
PTPRK,0.770587124085341,6.92917264608846
RHBDF2,0.77087167606867,2.10755411605434
CACNB2,0.771304431440289,4.93959480746621
ESRRB,0.771484819188078,0.0142551724491047
NEK3,0.77162926008568,8.82462397126434
ZNF568,0.771756240261049,3.28079536533834
DLX1,0.771955377571528,0.0506732530735858
CCDC87,0.772051260535758,0.289584361568334
VCX2,0.772061754526871,0.00540605902964242
TTLL11,0.772149251491784,0.116775067134633
FKBP15,0.772183977861876,5.34086554542019
TMEM14E,0.772234800751051,0.224864211141385
KIF9,0.772719937877848,2.41196281242451
CDC42SE1,0.772767859913835,7.05361087353619
DYNC2H1,0.773102785862338,8.84055322498194
NUDT12,0.773451709348394,5.70624735549419
ZNF235,0.773460277791081,3.56007241259647
C17orf96,0.773841508296019,0.724281478730125
PRTFDC1,0.773875054033998,6.43957027753639
TFAP2E,0.774066068782003,0.03942243154935
MXD3,0.774066391351019,1.47898301746682
TASP1,0.774151720488934,6.70087252379608
C11orf94,0.774199645119355,0.00121763379064797
GTPBP2,0.774600384351793,4.71248954304994
SYBU,0.774991610410514,0.350878608197676
LEMD2,0.775105397773715,1.74157122208492
COL11A2,0.775494369172847,0.0724577171449027
VCX3A,0.775611398112895,0.341821387272981
FAM98C,0.775613207610367,0.233378409388747
MAP3K11,0.775688578836192,2.22282219347373
C2orf66,0.77601474989931,0.0672009540679468
RAB8B,0.776206657190329,9.48031209289464
INO80C,0.776423502475279,4.20336544312219
MDGA2,0.776679205661729,0.561394391219046
PNKD,0.777132159850007,3.81311034187838
LOC100289561,0.777833980382016,0.936513353185698
PROK1,0.778279460457671,0.0615381196254513
SNX3,0.778566082273748,6.38974274649705
C2CD3,0.779055879568763,4.28639155920411
C10orf128,0.779484931920173,0.00509216645118584
GABRA1,0.780118764726315,1.46653004068586
ALG10,0.780300541927266,4.73105142504354
CACHD1,0.780574146091715,6.51617454236311
FOXN1,0.780726344619113,0.00367055752997624
IFITM5,0.780726344619113,0.0390680548593773
C6orf222,0.780813098828682,0.0327145168219485
UPK2,0.780909932216655,0.236663896093609
RBM4,0.780957725221129,3.29612223762472
MORN3,0.781030376244005,0.0868783974685321
TNFRSF25,0.781206074620575,0.976649819784603
UBE2Z,0.781229004720113,5.02104574677531
AKD1,0.781235867439823,1.59582772049058
ATP9B,0.781719396244525,3.62042560452076
OR56A3,0.781797694505301,0.00279084521703217
PPCS,0.781843617096917,7.80718795037504
ASB7,0.781895657340107,4.79033272355364
ZDHHC24,0.782014129204277,0.792238583493225
ACTL7B,0.782108855359657,0.00120281599556756
FAM45A,0.782394947000117,5.15300255786042
TTC35,0.782452178263183,7.19419429879889
SERPING1,0.782569820610536,7.05907629780044
PGP,0.78270719727024,3.05179723362653
PTPN11,0.782919874886331,4.5609703592481
TMEM220,0.78294551880168,2.69207055351663
NDUFS4,0.783038103471582,3.76254700903888
AKAP14,0.783131974871452,0.0037234759818655
SGCA,0.783493702867046,0.0203082419387181
MRPL23,0.783616986429932,2.30903995040113
FGGY,0.78397481815732,2.25803863889314
HIGD1C,0.784072952367139,0.0289943764747403
AGAP6,0.784535326001479,5.38527707841893
PDGFD,0.784906501007744,4.62590010808708
GABRR3,0.784917096109073,0.000626270308598115
S100B,0.784917096109073,0.00298458802013688
CTSE,0.785052908615668,0.0310815189369872
QRSL1,0.785153055707828,5.46526902821143
SLC25A42,0.785304238026381,0.849473749273854
ZNF485,0.785430281554926,3.32238213057194
FTHL17,0.785612743966962,0.0115027518439871
CRY1,0.78601823908362,7.38565771075884
NPHP1,0.786060607664744,3.24048351563949
ZNF814,0.786266769848566,3.55104226783061
KPNA5,0.786317513828075,3.88592927166059
SLC46A1,0.786432124355788,2.7097562871243
LIPN,0.78705747907021,0.00532948037072842
C9orf40,0.787166837883546,5.62317887403679
OR52K1,0.787372468696337,0.0111108041922722
ABO,0.787703983845092,0.040093204301074
ZACN,0.787928271373148,0.194592784052645
ZNF777,0.788343912420668,0.556988250000826
PDC,0.788363530297685,0.030154124753133
ZNF547,0.788478376679092,2.6457694288885
KLF3,0.788567363635532,9.92376399956645
INSC,0.788602981530859,0.118067573482417
NES,0.788954294452932,4.57616030788209
NKAPL,0.789022241726327,0.0789096380727771
LMTK2,0.789260682270572,5.75203425787607
TRAPPC9,0.789724028693247,1.58709667947454
B3GALNT2,0.789735485684275,4.61006991415494
C17orf85,0.78975387618536,4.11051698607261
CTSA,0.789928142449212,6.40428157292376
TRPM7,0.790090594484735,2.86625463288622
LRRTM1,0.790172538811905,0.428025440351869
CSRNP2,0.790547635848794,7.75269304950545
GPR75,0.790678505659839,0.756083563694259
GALR2,0.790803131508657,0.0845369849189738
ANKRD54,0.791048766255877,3.58837605243376
UBTD1,0.791200357320455,1.55269736914739
THAP1,0.791406750150954,7.79349147868846
SENP3,0.791447256067545,0.828413042784916
GPT,0.791747000184315,0.00255308765126463
CTNNBIP1,0.791824765666411,4.56795296730495
DDX3Y,0.79201764470519,0.756221265092874
HIST1H2AJ,0.792182794612691,1.10384394849038
RAD17,0.792652751763315,10.11009408102
PLB1,0.792670097641779,0.0110512194238182
HDGFRP2,0.792740253777263,2.42911747867472
GTPBP6,0.79274361614055,3.04238023758792
KRTAP10-1,0.792755606333112,0.0123993876514262
C16orf96,0.792885197458667,0.170824901181834
NTNG2,0.793032044345717,0.00461213450288103
PHIP,0.793292892950634,2.2416726194158
RSG1,0.79392943401827,0.162011330058723
ZNF671,0.794344162515704,3.5148843604922
CRH,0.794395587501335,0.0121849444447534
OR52K2,0.794443213685606,0.0284927428557393
OAS3,0.7945535283284,0.611635698005711
TMEM41B,0.794729241038587,3.00803098186695
RAP1GAP,0.794866505615054,1.05206308099065
WDR63,0.794892457561056,0.0922168474278456
DEFA1,0.795098947791038,0.00150957315338103
DEFA1B,0.795098947791038,0.00150957315338103
PRKRA,0.795107717298086,6.78694964280638
DNTT,0.795159651891772,0.0368380163892878
MCM9,0.795338911122405,6.3393521295181
ARMC2,0.795749819081087,1.78012969117241
FAM83C,0.795843196116639,0.0262360058486679
FCER1G,0.796113841253088,0.536104480685959
SLC2A4RG,0.796333085694474,2.03852755067218
ARL8B,0.796352884656768,8.05133684120827
HIST1H2BM,0.796505065909491,0.253547851459482
KIF12,0.797521328837807,0.0198152587919594
DACH2,0.798031470308901,1.39659813946528
ZNF704,0.798230997370015,4.87288015826611
PRR14L,0.798266761842336,5.63601898751351
BICD2,0.798529794840285,5.95508376403164
XYLB,0.79865260627954,1.55372274558185
USF1,0.79883216055305,3.57397645862988
PTBP3,0.799212415242662,3.44202295458404
OPLAH,0.79932805450313,0.564868499315623
ABHD2,0.799539132811704,3.46410491651056
FAM5B,0.800079511406646,0.00324164946653863
ALDH3A1,0.800118470511768,0.162304776749572
C7orf23,0.800253077214611,5.62212520495244
POTEC,0.800744479921703,0.00045957500589487
RASL11A,0.800882479904625,0.0841575005775636
ATP6V1D,0.800944748404671,5.57130201995261
CD79A,0.801228943069194,0.159482574055684
ACOT12,0.801459483696701,0.0276287363865753
AGAP4,0.801510848509431,2.08509837096827
CCL3L3,0.801704594945148,0.0484720392253751
TSSK4,0.801876695624816,0.39734337435256
INTU,0.802048795741122,5.06686638536436
EDEM2,0.802135846237559,4.89613474052248
SLC22A1,0.802180691545688,0.300269470207025
SOS1,0.802391906437571,8.09850897004528
SPRN,0.802698481069943,0.752613365115442
IRAK1BP1,0.803279701050319,1.1652558723506
OR7G3,0.803291757740221,0.00373060092580256
FAM188B,0.803455397451869,2.30550836960696
CLEC18A,0.80353042466946,0.0592185215096403
SPANXD,0.803621696016978,0.0340065929671278
RTTN,0.803876603288822,6.62970686066335
CLSTN1,0.803906552607182,4.42441578736022
C22orf13,0.803939644806527,4.44857773295839
CHIT1,0.804173854786845,0.0842772400312561
C20orf20,0.804173939859717,4.44073550350192
ADAMTSL1,0.804209657928314,0.19115439596475
CELA2A,0.804221288087529,0.00763277396000053
BZW2,0.804548446494028,5.90174882175054
HIST2H3D,0.804805795866855,0.125729374746426
SETD4,0.805402136182054,6.33358783805684
RBFOX1,0.805519046825446,0.714596355430332
DNAH3,0.806023457657774,0.169005478764553
POTEH,0.806222216095539,0.0195039985396524
PDXDC1,0.806419679756917,4.71195030565823
TARBP1,0.80645472685324,6.59352779136663
SEMA3C,0.80646909665396,2.18788467256391
PLD2,0.806530165423996,5.20343949955007
HRNR,0.806564443974861,0.000843801203150348
OR1M1,0.806564443974861,0.000843801203150348
SGOL1,0.80675701147104,4.14833753126473
KCNC3,0.80704180051594,0.0197112412294957
SOX8,0.807356686380322,0.67552563942526
SCPEP1,0.807533083674157,6.78935527288131
FAM131A,0.807677664805925,1.60875213548569
PCMT1,0.807761240926392,3.30022689782866
ACTR6,0.807823318550086,10.2845726594429
MEN1,0.808019663245222,3.90836106419761
ASCL2,0.808280625739604,0.0451035136300088
CIDEC,0.808370912264972,1.60553076465136
AOC3,0.80843419996894,0.259950351896637
GATA5,0.808838214857426,0.650193656510078
FAM204A,0.809091873373021,4.53201960642788
MID1IP1,0.809149957374648,1.87762904206466
ARRDC1,0.80922703373443,1.21689443101434
OR7A17,0.809611729483867,0.00083324434026269
SMC1A,0.809766360903527,5.15368444370698
FCN3,0.810018318626602,0.270475806499875
ZBTB49,0.810110518381004,1.82819332025472
FAM194A,0.810174586665818,0.179510156658946
UBASH3B,0.810684930444255,4.71381593495287
ZGLP1,0.810900654418419,0.613666815987923
PDIK1L,0.811230994373376,4.18081236359268
PRH1,0.811494452182956,0.879867339092069
ZNF575,0.812059683342897,0.0246690608276712
TOPBP1,0.812125754853687,5.67910434851265
CDK20,0.812158054405967,2.285548036035
GM2A,0.812353939057067,4.61589101400614
METTL6,0.812679456160533,4.73123035208866
